FECHA_ACCIDENTE;AÑO_ACCIDENTE;MES_ACCIDENTE;DIA_ACCIDENTE;HORA_ACCIDENTE;GRAVEDAD_ACCIDENTE;CLASE_ACCIDENTE;SITIO_EXACTO_ACCIDENTE;CANT_HERIDOS_EN _SITIO_ACCIDENTE;CANT_MUERTOS_EN _SITIO_ACCIDENTE;CANTIDAD_ACCIDENTES
2015-10-11T00:00:00.000;2015;octubre;Dom;01:30:00:AM;Con muertos;Choque;CR 42H 92 66;1;1;1
2015-10-11T00:00:00.000;2015;octubre;Dom;01:46:00:PM;Solo daños;Choque;CR 27 CL 40;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;03:00:00:AM;Solo daños;Choque;CL 70 CR 52;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;04:10:00:AM;Solo daños;Choque;CL 45 CR 9F;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;06:40:00:PM;Solo daños;Choque;CL 30 CR 1;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;06:40:00:PM;Solo daños;Choque;CL 98 CR 52;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;06:45:00:AM;Solo daños;Choque;CR 61 CL 72;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;07:00:00:PM;Con heridos;Choque;AVENIDA 47 CRA 10;1;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;07:00:00:PM;Solo daños;Choque;CLLE 60 CRA 27;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;07:10:00:PM;Solo daños;Choque;TRANSV 44 100 82;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;10:30:00:AM;Solo daños;Choque;CALLE 90 CR 49C;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;10:40:00:PM;Solo daños;Choque;CR 38 CL 69B;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;11:10:00:PM;Solo daños;Choque;CR 31 68C 34;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;12:00:00:PM;Solo daños;Choque;CR 71 CL 88;0;0;1
2015-10-11T00:00:00.000;2015;octubre;Dom;12:30:00:PM;Solo daños;Choque;CR 34 CL 72;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;01:00:00:AM;Solo daños;Choque;CL 85 CR 43;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;01:20:00:PM;Solo daños;Choque;CR 52C 94 103;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;01:40:00:PM;Solo daños;Choque;CALLE 30 CR 43;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;04:00:00:PM;Solo daños;Choque;CR 30 CL 57;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;04:15:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 46;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;08:00:00:PM;Solo daños;Choque;CORDIALIDAD CON CIRCUNVALAR;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;08:50:00:PM;Solo daños;Choque;CL 74 CR 57;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;10:30:00:AM;Con heridos;Choque;AV CIRCUNVALAR CR 46;1;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;10:30:00:PM;Solo daños;Choque;CRA 44 CLLE 72;0;0;1
2015-10-12T00:00:00.000;2015;octubre;Lun;11:22:00:PM;Solo daños;Choque;CL 72 CR 53;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;01:10:00:PM;Solo daños;Choque;CALLE 90 CR 49C;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;01:10:00:PM;Solo daños;Choque;CR 51B CL 86;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;03:00:00:PM;Solo daños;Choque;VIA 40 CON 110;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;04:00:00:PM;Solo daños;Choque;CR 58 CL 76 Y 75;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;04:40:00:PM;Solo daños;Choque;CL 85 CR 52 82;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;05:50:00:PM;Solo daños;Choque;CALLE 90 CR 49C;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;07:00:00:AM;Solo daños;Choque;CR 49C CL 87;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;07:40:00:PM;Con heridos;Choque;CR 45 CL 80;1;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;08:10:00:PM;Solo daños;Choque;CR 71 CL 92;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;08:30:00:AM;Solo daños;Choque;CALLE 58 CR 60;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;08:30:00:PM;Solo daños;Choque;CR 64E 94 21;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;10:00:00:AM;Solo daños;Choque;CR 63 64 39;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;10:10:00:AM;Solo daños;Choque;CALLE 69 43 70;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;10:30:00:AM;Solo daños;Choque;CALLE 47 CR 22;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;10:40:00:AM;Solo daños;Choque;CR 38 CL 47;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;11:30:00:AM;Solo daños;Choque;CL 72 58 26;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;11:45:00:AM;Solo daños;Choque;CR 32 71 67;0;0;1
2015-10-13T00:00:00.000;2015;octubre;Mar;11:50:00:AM;Solo daños;Choque;AV CIRCUNVALAR ENTRADA A LAS GRANJAS;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;01:30:00:PM;Solo daños;Choque;CL 99 CR 57;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;01:45:00:PM;Solo daños;Choque;CR 80 44 77;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;02:30:00:PM;Solo daños;Choque;CALLE 83 CR 42;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;03:00:00:PM;Solo daños;Choque;CR 46 CL 84;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;06:45:00:PM;Solo daños;Choque;CL 59 CR 54;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;06:47:00:AM;Con heridos;Atropello;CALLE 36B FRENTE 17 36;1;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;07:00:00:AM;Solo daños;Choque;CL 72 CR 57;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;07:00:00:AM;Solo daños;Choque;CRA 46 CLLE 103;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;07:30:00:PM;Solo daños;Choque;AVENIDA 110 CRA 38;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;08:00:00:PM;Solo daños;Choque;CALLE 45 CR 29;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;08:30:00:AM;Solo daños;Choque;CR 38D CL 77;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;08:30:00:PM;Solo daños;Choque;CALLE 110 36 104;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;09:30:00:AM;Solo daños;Choque;CR 4 41 94;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;11:00:00:AM;Solo daños;Choque;CL 8 CR 38;0;0;1
2015-10-14T00:00:00.000;2015;octubre;Mié;12:10:00:PM;Solo daños;Choque;CL 80 B 42 109;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;03:20:00:PM;Solo daños;Choque;CL 76 CR 6;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;03:30:00:PM;Solo daños;Choque;CL 30 CR 21;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;03:30:00:PM;Solo daños;Choque;CR 38 CL 63A;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;03:40:00:PM;Solo daños;Choque;CL 64 CR 60;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;04:00:00:PM;Solo daños;Choque;CALLE 30 CR 3E;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;04:10:00:PM;Solo daños;Choque;CR 38 CL 80;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;05:00:00:PM;Solo daños;Choque;AV CORDIALIDAD CR 22;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;05:30:00:PM;Solo daños;Choque;CL 82 CR 55;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;06:00:00:AM;Con heridos;Choque;CL 76 CR 8;1;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;07:00:00:AM;Con muertos;Choque;AV CIRCUNVALAR CR 15 SUR COLEGIO JORGE ROBLEDO;0;1;1
2015-10-15T00:00:00.000;2015;octubre;Jue;07:00:00:PM;Solo daños;Choque;VIA 40 CL 51;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;07:10:00:PM;Solo daños;Choque;CL 84 CR 42;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;07:20:00:AM;Solo daños;Choque;CALLE 74 CR 39;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;07:30:00:AM;Solo daños;Choque;AVENIDA CIRCUNVALAR CR 46;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;08:30:00:AM;Solo daños;Choque;AV MURILLO 9B 05;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;10:20:00:AM;Solo daños;Choque;CL 68 CR 34B;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;11:30:00:AM;Solo daños;Choque;CL 8 CR 43;0;0;1
2015-10-15T00:00:00.000;2015;octubre;Jue;12:20:00:PM;Con heridos;Choque;CR 68 CL 77;1;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;04:00:00:PM;Con heridos;Atropello;CR 45 NO 69 150;1;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;05:20:00:PM;Solo daños;Choque;CR 53 CL 68B;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;05:40:00:PM;Solo daños;Choque;CL 110 FRENTE AL NO 6 361;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;06:00:00:PM;Solo daños;Choque;VIA 40 FRENTE AL 50 66;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;06:30:00:PM;Solo daños;Choque;CR 38 CL 2;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;07:10:00:AM;Solo daños;Choque;CL 42 CR 45 Y 46;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;07:10:00:AM;Solo daños;Choque;CR 9 CL 17;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;07:15:00:AM;Solo daños;Choque;CL 84 CR 41B;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;07:30:00:PM;Con heridos;Choque;CL 30 CR 8;1;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;07:40:00:AM;Solo daños;Choque;VIA 40 83 346;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;08:00:00:PM;Con heridos;Choque;CR 15 CL 26 ESQUINA;1;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:00:00:AM;Solo daños;Choque;CL 80 CR 52;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:00:00:AM;Solo daños;Choque;CR 46 CL 96;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:30:00:AM;Solo daños;Choque;CL 65 CR 32;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:30:00:AM;Solo daños;Choque;CR 42 CL 65B;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:30:00:PM;Solo daños;Choque;CL 87 CR 96;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:40:00:AM;Solo daños;Choque;CR 6 SUR CL 47;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;09:40:00:PM;Solo daños;Choque;CL 108 CR 12B;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;10:05:00:AM;Solo daños;Choque;CL 40 CR 45;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;10:30:00:PM;Con heridos;Atropello;CALLE 70C CR 25;1;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;12:10:00:PM;Solo daños;Choque;CL 96 CR 49C;0;0;1
2015-10-16T00:00:00.000;2015;octubre;Vie;12:20:00:PM;Solo daños;Choque;CL 30 CR 38;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;01:10:00:PM;Solo daños;Choque;CL 64 CR 43B;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;04:55:00:PM;Con heridos;Choque;CL 63 CR 20;3;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;05:00:00:PM;Solo daños;Choque;CR 51 CL 85;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;05:00:00:PM;Solo daños;Choque;ROMBOY LAS FLORES VIA 40;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;05:30:00:AM;Solo daños;Choque;CR 43 CL 61 61 01;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;07:30:00:AM;Solo daños;Choque;CR 58 CL 72;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;07:50:00:PM;Solo daños;Choque;CL 41 CR 14;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;08:00:00:AM;Solo daños;Choque;CL 82 CR 59;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;09:50:00:AM;Solo daños;Choque;PARQUEADERO EXITO CALLE 45 CR 27;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;09:50:00:PM;Con heridos;Atropello;AV CORDIALIDAD CR 12;1;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;10:00:00:PM;Solo daños;Otro;AV CIRCUNVALAR ENTRRE CORDIALIDAD Y CR 6C;0;0;1
2015-10-17T00:00:00.000;2015;octubre;Sáb;12:00:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 38 Y 46;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;01:00:00:PM;Solo daños;Choque;CL 45 29 69;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;03:00:00:AM;Solo daños;Choque;CR 14 CL 40;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;03:00:00:PM;Solo daños;Choque;CL 80 CR 42H;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;04:14:00:AM;Solo daños;Choque;CR 9G 80 149;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;05:00:00:PM;Solo daños;Choque;CR 21 CL 45B;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;06:00:00:PM;Con heridos;Choque;AV CIRCUNVALAR CR 3;2;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;06:30:00:PM;Con heridos;Atropello;CR 17 CL 23;1;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;07:00:00:AM;Solo daños;Choque;CL 53D CR 20B;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;08:20:00:AM;Solo daños;Choque;C 51B CL 85;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;09:30:00:AM;Con heridos;Choque;CR 6 CL 75B;1;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;10:20:00:AM;Solo daños;Choque;CL 76 CR 54;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;10:30:00:PM;Solo daños;Choque;CR 43 CL 70;0;0;1
2015-10-18T00:00:00.000;2015;octubre;Dom;10:59:00:PM;Solo daños;Choque;CL 110 CR 9G;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;01:00:00:PM;Solo daños;Choque;CR 43 80 123;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;02:20:00:PM;Solo daños;Choque;CR 53 CL 100;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;03:20:00:PM;Solo daños;Choque;CR 22 CL 53B;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;05:25:00:AM;Solo daños;Otro;CL 17 FRENTE AL 35B 28;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;05:30:00:PM;Solo daños;Choque;CL 70 CR 41;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;05:30:00:PM;Solo daños;Choque;CR 21 CL 47C;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;05:50:00:AM;Con muertos;Choque;CR 42 FRENTE AL 56D 28;1;1;1
2015-10-19T00:00:00.000;2015;octubre;Lun;06:10:00:AM;Solo daños;Choque;CL 45 CR 27;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;06:50:00:AM;Solo daños;Choque;CR 9G CL 87;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;07:00:00:AM;Solo daños;Choque;CR 38C CL 77;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;07:00:00:AM;Solo daños;Choque;CR 46 CON 100;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;07:00:00:PM;Solo daños;Choque;AV CORDIALIDAD CON CIRCUNVALAR;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;07:20:00:PM;Solo daños;Choque;CR 64 CL 86;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;07:35:00:PM;Solo daños;Choque;CR 51B CL 85;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;08:25:00:PM;Solo daños;Choque;CR 68 CL 74;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;08:30:00:AM;Solo daños;Choque;CL 45C CR 10C;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;08:40:00:AM;Solo daños;Choque;CLLE 74 CRA 41;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;08:40:00:AM;Solo daños;Choque;CR 20CL 36B;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;08:45:00:PM;Solo daños;Choque;CR 15 SUR 80 98;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;09:00:00:AM;Solo daños;Choque;CL 36B 8A 57;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;09:20:00:AM;Solo daños;Choque;CL 83 CR 42B;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;09:30:00:PM;Solo daños;Choque;CL 34 CR 41;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;09:50:00:AM;Solo daños;Choque;AV CIRCUNVALAR FRENTE TECNOGLASS;0;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;10:00:00:AM;Con heridos;Caida Ocupante;CALLE 30 CR 40;1;0;1
2015-10-19T00:00:00.000;2015;octubre;Lun;12:46:00:PM;Solo daños;Choque;CR 6 CL 98C;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;01:20:00:PM;Solo daños;Choque;CL 90 CR 56;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;01:40:00:PM;Solo daños;Choque;CL 74 CR 56;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;02:00:00:PM;Solo daños;Choque;CR 44 CL 80;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;02:20:00:PM;Solo daños;Choque;AV CIRCUNVALAR CR 14;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;03:05:00:PM;Con heridos;Choque;AV CIRCUNVALAR 43 448;2;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;03:45:00:PM;Solo daños;Choque;CR 44 CL 46;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;04:20:00:PM;Solo daños;Choque;CR 51B CL 106;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;04:30:00:PM;Solo daños;Choque;CR 41 CL 60;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;05:30:00:PM;Solo daños;Choque;CL 64 29 132;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;06:30:00:PM;Solo daños;Choque;CIRCUNVALAR CON 38 GLORIETA DEBAJO DEL PUENTE;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;06:35:00:PM;Solo daños;Choque;CR 46 CL 91;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;06:50:00:PM;Solo daños;Choque;CL 30 CR 8;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;07:00:00:AM;Solo daños;Choque;AV CIRCUNVALAR CR 38;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;07:00:00:PM;Solo daños;Choque;CL 62D CR 32;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;07:30:00:AM;Con heridos;Choque;CL 60 CR 14;4;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;07:45:00:AM;Solo daños;Choque;CR 45 CL 50;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;08:20:00:PM;Con heridos;Atropello;CALLE 73F CR 13 Y 15;1;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;09:15:00:AM;Solo daños;Choque;CL 17 CR 17B;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;10:00:00:AM;Solo daños;Choque;CR 43B 84 27;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;10:00:00:AM;Solo daños;Choque;CR 51B 98 27;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;10:20:00:AM;Solo daños;Choque;CL 72  CR 53;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;10:30:00:AM;Solo daños;Choque;CR 58 CL 74 Y 75;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;10:40:00:AM;Solo daños;Choque;CL 45 FRENTE AL 19 07;0;0;1
2015-10-20T00:00:00.000;2015;octubre;Mar;12:00:00:PM;Solo daños;Choque;CL 45 CR 3 SUR;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;01:20:00:PM;Solo daños;Choque;CL 98 CR 59B;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;02:45:00:PM;Solo daños;Choque;VIA 40 CL 85;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;03:00:00:PM;Solo daños;Choque;CL 54 CR 36;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;03:00:00:PM;Solo daños;Choque;CR 50 52 08;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;03:30:00:PM;Con heridos;Choque;CR 30 CL 47;1;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;04:00:00:PM;Solo daños;Choque;AV CORDIALIDAD CON AV CIRCUNVALAR;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;05:00:00:PM;Solo daños;Choque;CR 25B CL 68;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;06:15:00:PM;Solo daños;Choque;CALLE 110 CR 38;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;06:30:00:PM;Solo daños;Choque;CL 30 CR 44;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;07:00:00:AM;Solo daños;Choque;CL 72 38 74;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;07:30:00:AM;Solo daños;Choque;CR 49C CL 100;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;08:14:00:AM;Solo daños;Choque;CL 72 CR 53;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;08:20:00:PM;Solo daños;Choque;CL 65 CR 39B;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;08:30:00:PM;Solo daños;Choque;CR 59B CL 77B;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;09:30:00:AM;Solo daños;Choque;CL 96 CR 43;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;10:00:00:AM;Solo daños;Choque;CR 33 CL 53D;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;10:00:00:AM;Solo daños;Choque;CR 46 82 54;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;10:10:00:AM;Solo daños;Choque;CL 6 CR 30;0;0;1
2015-10-21T00:00:00.000;2015;octubre;Mié;11:00:00:AM;Solo daños;Choque;CL 34 CR 32;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;01:00:00:PM;Solo daños;Choque;CALLE 45 CR 43;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;01:55:00:AM;Solo daños;Choque;CR 15 7A 47;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;02:00:00:PM;Solo daños;Choque;CL 35 CR 35;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;03:00:00:PM;Solo daños;Choque;CL 81 CON 65;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;03:00:00:PM;Solo daños;Choque;CL 99B DIAG 6 56;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;04:00:00:PM;Solo daños;Choque;CL 40 CR 42G;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;04:20:00:PM;Solo daños;Choque;CL 99 CR 55;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;04:20:00:PM;Solo daños;Choque;CR 51B CL 91;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;05:05:00:PM;Solo daños;Choque;CR 49C 75 98;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;06:00:00:AM;Solo daños;Choque;CL 53 CR 50;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;07:00:00:PM;Solo daños;Choque;CR 53 CL 53;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;08:00:00:AM;Solo daños;Choque;CR 46 CON 108;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;09:10:00:AM;Solo daños;Choque;VIA 40 AV MURILLO;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;10:30:00:AM;Solo daños;Choque;CR 54 CL 75;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;11:45:00:AM;Solo daños;Choque;CALLE 61 32 20;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;12:00:00:PM;Solo daños;Choque;CR 37 47 56;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;12:40:00:PM;Solo daños;Choque;CR 58 CL 74;0;0;1
2015-10-22T00:00:00.000;2015;octubre;Jue;12:50:00:PM;Con heridos;Atropello;CL 46 CR 12 SUR;1;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;01:00:00:PM;Con heridos;Atropello;CR 51 79 296;1;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;01:20:00:PM;Solo daños;Choque;CRA 41 CLLE 70;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;01:30:00:AM;Solo daños;Choque;CL 30 CR 43;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;01:30:00:PM;Solo daños;Choque;CL 99 CR 55;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;02:10:00:PM;Solo daños;Choque;CR 53 CL 74 138;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;02:20:00:PM;Solo daños;Choque;VIA 40 CL 75;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;03:00:00:PM;Solo daños;Choque;CL 102 CR 49C;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;03:40:00:PM;Solo daños;Choque;CL 13 12 32;0;0;1
2015-10-23T00:00:00.000;2015;octubre;Vie;04:20:00:PM;Solo daños;Choque;CL 8 CR 10 25;0;0;1
